customer_id,first_date,last_date
2077,2012-06-01 00:00:00,2020-03-05 00:00:00
2078,2012-06-02 00:00:00,2020-01-11 00:00:00
2079,2012-06-05 00:00:00,2020-03-05 00:00:00
2080,2012-06-07 00:00:00,2019-12-27 00:00:00
2081,2012-06-08 00:00:00,2019-04-22 00:00:00
2082,2012-06-12 00:00:00,2019-09-11 00:00:00
2083,2012-06-19 00:00:00,2019-11-26 00:00:00
2084,2012-06-25 00:00:00,2020-03-09 00:00:00
2085,2012-06-25 00:00:00,2020-03-17 00:00:00
2086,2012-06-26 00:00:00,2019-07-17 00:00:00
2087,2012-06-28 00:00:00,2019-03-18 00:00:00
2088,2012-06-30 00:00:00,2019-08-27 00:00:00
2089,2012-07-02 00:00:00,2020-03-11 00:00:00
2090,2012-07-02 00:00:00,2020-03-19 00:00:00
2091,2012-07-02 00:00:00,2019-07-23 00:00:00
2092,2012-07-07 00:00:00,2019-03-30 00:00:00
2093,2012-07-10 00:00:00,2020-02-10 00:00:00
2094,2012-07-11 00:00:00,2019-10-25 00:00:00
2095,2012-07-13 00:00:00,2020-03-16 00:00:00
2096,2012-07-13 00:00:00,2019-08-16 00:00:00
2097,2012-07-14 00:00:00,2020-03-09 00:00:00
2098,2012-07-19 00:00:00,2020-02-28 00:00:00
2099,2012-07-19 00:00:00,2019-06-01 00:00:00
2100,2012-07-21 00:00:00,2019-02-11 00:00:00
2101,2012-07-24 00:00:00,2020-02-24 00:00:00
2102,2012-07-26 00:00:00,2019-11-23 00:00:00
2103,2012-07-27 00:00:00,2020-03-11 00:00:00
2104,2012-08-04 00:00:00,2020-03-05 00:00:00
2105,2012-08-06 00:00:00,2020-02-06 00:00:00
2106,2012-08-10 00:00:00,2020-03-09 00:00:00
2107,2012-08-14 00:00:00,2019-12-20 00:00:00
2108,2012-08-15 00:00:00,2020-02-25 00:00:00
2109,2012-08-15 00:00:00,2020-02-18 00:00:00
2110,2012-08-17 00:00:00,2020-03-12 00:00:00
2111,2012-08-18 00:00:00,2020-01-28 00:00:00
2112,2012-08-19 00:00:00,2019-03-10 00:00:00
2113,2012-08-20 00:00:00,2019-07-06 00:00:00
2114,2012-08-27 00:00:00,2019-10-15 00:00:00
2115,2012-08-28 00:00:00,2020-03-19 00:00:00
2116,2012-09-01 00:00:00,2020-03-13 00:00:00
2117,2012-09-06 00:00:00,2020-03-17 00:00:00
2118,2012-09-07 00:00:00,2020-03-08 00:00:00
2119,2012-09-07 00:00:00,2020-01-25 00:00:00
2120,2012-09-08 00:00:00,2020-02-23 00:00:00
2121,2012-09-11 00:00:00,2020-02-28 00:00:00
2122,2012-09-11 00:00:00,2019-03-05 00:00:00
2123,2012-09-13 00:00:00,2019-12-05 00:00:00
2124,2012-09-13 00:00:00,2019-11-11 00:00:00
2125,2012-09-14 00:00:00,2020-01-22 00:00:00
2126,2012-09-24 00:00:00,2020-03-17 00:00:00
2127,2012-09-25 00:00:00,2020-03-16 00:00:00
2128,2012-09-29 00:00:00,2020-01-25 00:00:00
2129,2012-10-04 00:00:00,2019-09-05 00:00:00
2130,2012-10-05 00:00:00,2020-03-07 00:00:00
2131,2012-10-06 00:00:00,2019-05-13 00:00:00
2132,2012-10-10 00:00:00,2019-04-15 00:00:00
2133,2012-10-11 00:00:00,2020-01-18 00:00:00
2134,2012-10-11 00:00:00,2019-11-20 00:00:00
2135,2012-10-11 00:00:00,2019-11-10 00:00:00
2136,2012-10-12 00:00:00,2020-03-02 00:00:00
2137,2012-10-13 00:00:00,2020-02-13 00:00:00
2138,2012-10-20 00:00:00,2019-05-29 00:00:00
2139,2012-10-23 00:00:00,2020-03-19 00:00:00
2140,2012-10-26 00:00:00,2020-02-27 00:00:00
2141,2012-11-02 00:00:00,2020-02-17 00:00:00
2142,2012-11-05 00:00:00,2019-06-05 00:00:00
2143,2012-11-06 00:00:00,2020-02-23 00:00:00
2144,2012-11-07 00:00:00,2020-03-19 00:00:00
2145,2012-11-07 00:00:00,2019-04-17 00:00:00
2146,2012-11-08 00:00:00,2019-09-20 00:00:00
2147,2012-11-10 00:00:00,2019-11-01 00:00:00
2148,2012-11-11 00:00:00,2019-10-05 00:00:00
2149,2012-11-19 00:00:00,2020-02-22 00:00:00
2150,2012-11-24 00:00:00,2020-02-17 00:00:00
2151,2012-12-12 00:00:00,2020-02-23 00:00:00
2152,2012-12-12 00:00:00,2019-06-03 00:00:00
2153,2012-12-21 00:00:00,2020-02-27 00:00:00
2154,2012-12-21 00:00:00,2019-04-22 00:00:00
2155,2012-12-26 00:00:00,2020-01-04 00:00:00
2156,2012-12-28 00:00:00,2020-02-28 00:00:00
2157,2012-12-29 00:00:00,2020-02-15 00:00:00
2158,2013-01-03 00:00:00,2019-05-26 00:00:00
2159,2013-01-05 00:00:00,2019-04-04 00:00:00
2160,2013-01-07 00:00:00,2019-12-16 00:00:00
2161,2013-01-18 00:00:00,2020-03-11 00:00:00
2162,2013-01-24 00:00:00,2020-03-19 00:00:00
2163,2013-01-25 00:00:00,2020-03-10 00:00:00
2164,2013-01-26 00:00:00,2019-12-30 00:00:00
2165,2013-01-26 00:00:00,2020-03-12 00:00:00
2166,2013-01-30 00:00:00,2020-03-05 00:00:00
2167,2013-02-12 00:00:00,2020-03-13 00:00:00
2168,2013-02-15 00:00:00,2020-02-26 00:00:00
2169,2013-02-20 00:00:00,2019-01-13 00:00:00
2170,2013-02-21 00:00:00,2020-03-10 00:00:00
2171,2013-02-22 00:00:00,2020-02-06 00:00:00
2172,2013-02-23 00:00:00,2020-03-11 00:00:00
2173,2013-02-25 00:00:00,2019-04-19 00:00:00
2174,2013-03-17 00:00:00,2019-10-17 00:00:00
2175,2013-03-21 00:00:00,2019-10-16 00:00:00
2176,2013-03-21 00:00:00,2020-03-09 00:00:00
2177,2013-03-25 00:00:00,2020-03-02 00:00:00
2178,2013-03-28 00:00:00,2019-03-18 00:00:00
2179,2013-03-29 00:00:00,2020-01-29 00:00:00
2180,2013-04-01 00:00:00,2019-03-21 00:00:00
2181,2013-04-01 00:00:00,2020-02-24 00:00:00
2182,2013-04-02 00:00:00,2019-12-15 00:00:00
2183,2013-04-05 00:00:00,2020-03-05 00:00:00
2184,2013-04-05 00:00:00,2020-02-28 00:00:00
2185,2013-04-10 00:00:00,2019-12-07 00:00:00
2186,2013-04-15 00:00:00,2020-03-16 00:00:00
2187,2013-04-17 00:00:00,2019-11-27 00:00:00
2188,2013-04-17 00:00:00,2020-03-17 00:00:00
2189,2013-04-22 00:00:00,2019-11-18 00:00:00
2190,2013-04-25 00:00:00,2020-02-17 00:00:00
2191,2013-05-07 00:00:00,2019-10-01 00:00:00
2192,2013-05-10 00:00:00,2019-11-22 00:00:00
2193,2013-05-11 00:00:00,2019-12-07 00:00:00
2194,2013-05-16 00:00:00,2019-10-23 00:00:00
2195,2013-05-21 00:00:00,2019-03-05 00:00:00
2196,2013-05-28 00:00:00,2020-02-20 00:00:00
2197,2013-06-02 00:00:00,2020-03-19 00:00:00
2198,2013-06-04 00:00:00,2020-03-19 00:00:00
2199,2013-06-05 00:00:00,2020-01-30 00:00:00
2200,2013-06-06 00:00:00,2020-03-19 00:00:00
2201,2013-06-07 00:00:00,2020-02-20 00:00:00
2202,2013-06-08 00:00:00,2019-12-30 00:00:00
2203,2013-06-08 00:00:00,2019-10-26 00:00:00
2204,2013-06-15 00:00:00,2020-02-19 00:00:00
2205,2013-06-15 00:00:00,2020-02-25 00:00:00
2206,2013-06-16 00:00:00,2019-12-02 00:00:00
2207,2013-06-17 00:00:00,2020-03-13 00:00:00
2208,2013-06-21 00:00:00,2020-03-11 00:00:00
2209,2013-06-21 00:00:00,2019-03-22 00:00:00
2210,2013-06-25 00:00:00,2019-04-11 00:00:00
2211,2013-06-26 00:00:00,2020-01-16 00:00:00
2212,2013-06-29 00:00:00,2019-04-08 00:00:00
2213,2013-06-30 00:00:00,2019-09-22 00:00:00
2214,2013-07-02 00:00:00,2020-02-29 00:00:00
2215,2013-07-03 00:00:00,2020-03-08 00:00:00
2216,2013-07-08 00:00:00,2020-03-17 00:00:00
2217,2013-07-10 00:00:00,2019-08-02 00:00:00
2218,2013-07-10 00:00:00,2019-09-27 00:00:00
2219,2013-07-12 00:00:00,2020-03-13 00:00:00
2220,2013-07-12 00:00:00,2019-07-15 00:00:00
2221,2013-07-12 00:00:00,2020-03-06 00:00:00
2222,2013-07-16 00:00:00,2019-04-04 00:00:00
2223,2013-07-16 00:00:00,2020-03-03 00:00:00
2224,2013-07-19 00:00:00,2020-03-14 00:00:00
2225,2013-07-24 00:00:00,2019-04-02 00:00:00
2226,2013-07-25 00:00:00,2019-06-18 00:00:00
2227,2013-07-29 00:00:00,2019-01-26 00:00:00
2228,2013-07-30 00:00:00,2019-12-16 00:00:00
2229,2013-08-06 00:00:00,2020-01-27 00:00:00
2230,2013-08-06 00:00:00,2019-07-11 00:00:00
2231,2013-08-12 00:00:00,2020-03-10 00:00:00
2232,2013-08-12 00:00:00,2019-08-19 00:00:00
2233,2013-08-14 00:00:00,2019-04-11 00:00:00
2234,2013-08-14 00:00:00,2020-01-28 00:00:00
2235,2013-08-16 00:00:00,2019-03-28 00:00:00
2236,2013-08-17 00:00:00,2020-02-02 00:00:00
2237,2013-08-20 00:00:00,2019-03-21 00:00:00
2238,2013-08-21 00:00:00,2019-11-11 00:00:00
2239,2013-08-23 00:00:00,2020-03-10 00:00:00
2240,2013-08-27 00:00:00,2020-03-03 00:00:00
2241,2013-08-31 00:00:00,2020-02-28 00:00:00
2242,2013-09-06 00:00:00,2020-03-12 00:00:00
2243,2013-09-06 00:00:00,2020-03-06 00:00:00
2244,2013-09-07 00:00:00,2019-04-29 00:00:00
2245,2013-09-11 00:00:00,2019-07-20 00:00:00
2246,2013-09-11 00:00:00,2020-03-17 00:00:00
2247,2013-09-12 00:00:00,2019-11-15 00:00:00
2248,2013-09-12 00:00:00,2019-11-11 00:00:00
2249,2013-09-13 00:00:00,2020-03-17 00:00:00
2250,2013-09-16 00:00:00,2019-05-04 00:00:00
2251,2013-09-17 00:00:00,2020-03-10 00:00:00
2252,2013-09-18 00:00:00,2020-02-12 00:00:00
2253,2013-09-18 00:00:00,2020-03-19 00:00:00
2254,2013-09-19 00:00:00,2020-03-03 00:00:00
2255,2013-09-19 00:00:00,2019-11-04 00:00:00
2256,2013-09-21 00:00:00,2020-02-28 00:00:00
2257,2013-09-24 00:00:00,2020-02-05 00:00:00
2258,2013-09-30 00:00:00,2019-12-27 00:00:00
2259,2013-10-08 00:00:00,2020-02-15 00:00:00
2260,2013-10-09 00:00:00,2019-07-30 00:00:00
2261,2013-10-09 00:00:00,2019-08-26 00:00:00
2262,2013-10-09 00:00:00,2019-11-04 00:00:00
2263,2013-10-12 00:00:00,2019-01-10 00:00:00
2264,2013-10-12 00:00:00,2020-02-18 00:00:00
2265,2013-10-12 00:00:00,2019-12-20 00:00:00
2266,2013-10-16 00:00:00,2019-11-23 00:00:00
2267,2013-10-18 00:00:00,2020-01-02 00:00:00
2268,2013-10-19 00:00:00,2019-03-23 00:00:00
2269,2013-10-19 00:00:00,2020-03-05 00:00:00
2270,2013-10-21 00:00:00,2019-08-07 00:00:00
2271,2013-10-23 00:00:00,2020-01-08 00:00:00
2272,2013-10-26 00:00:00,2019-02-20 00:00:00
2273,2013-10-28 00:00:00,2019-09-04 00:00:00
2274,2013-11-02 00:00:00,2019-11-25 00:00:00
2275,2013-11-05 00:00:00,2020-03-12 00:00:00
2276,2013-11-06 00:00:00,2019-10-16 00:00:00
2277,2013-11-08 00:00:00,2020-03-16 00:00:00
2278,2013-11-12 00:00:00,2020-01-13 00:00:00
2279,2013-11-13 00:00:00,2020-02-11 00:00:00
2280,2013-11-14 00:00:00,2019-11-24 00:00:00
2281,2013-11-29 00:00:00,2020-02-10 00:00:00
2282,2013-12-03 00:00:00,2020-03-14 00:00:00
2283,2013-12-10 00:00:00,2020-03-09 00:00:00
2284,2013-12-23 00:00:00,2020-02-18 00:00:00
2285,2014-01-08 00:00:00,2019-06-18 00:00:00
2286,2014-01-10 00:00:00,2019-07-08 00:00:00
2287,2014-01-13 00:00:00,2020-03-10 00:00:00
2288,2014-01-14 00:00:00,2019-08-29 00:00:00
2289,2014-01-18 00:00:00,2020-01-14 00:00:00
2290,2014-01-20 00:00:00,2019-12-05 00:00:00
2291,2014-01-21 00:00:00,2019-09-09 00:00:00
2292,2014-01-23 00:00:00,2020-03-19 00:00:00
2293,2014-01-25 00:00:00,2019-04-10 00:00:00
2294,2014-01-27 00:00:00,2020-02-11 00:00:00
2295,2014-01-28 00:00:00,2020-03-13 00:00:00
2296,2014-01-29 00:00:00,2020-02-25 00:00:00
2297,2014-02-01 00:00:00,2019-09-08 00:00:00
2298,2014-02-03 00:00:00,2020-03-03 00:00:00
2299,2014-02-06 00:00:00,2019-01-26 00:00:00
2300,2014-02-06 00:00:00,2020-03-17 00:00:00
2301,2014-02-11 00:00:00,2020-03-13 00:00:00
2302,2014-02-18 00:00:00,2019-08-19 00:00:00
2303,2014-02-18 00:00:00,2019-01-25 00:00:00
2304,2014-02-19 00:00:00,2020-03-16 00:00:00
2305,2014-02-20 00:00:00,2020-03-03 00:00:00
2306,2014-02-20 00:00:00,2019-12-17 00:00:00
2307,2014-02-22 00:00:00,2019-12-24 00:00:00
2308,2014-02-24 00:00:00,2019-06-06 00:00:00
2309,2014-02-28 00:00:00,2020-03-10 00:00:00
2310,2014-03-02 00:00:00,2020-01-16 00:00:00
2311,2014-03-08 00:00:00,2019-05-24 00:00:00
2312,2014-03-17 00:00:00,2020-02-19 00:00:00
2313,2014-03-17 00:00:00,2020-01-30 00:00:00
2314,2014-03-18 00:00:00,2020-01-14 00:00:00
2315,2014-03-19 00:00:00,2020-03-19 00:00:00
2316,2014-03-20 00:00:00,2019-08-23 00:00:00
2317,2014-03-25 00:00:00,2020-03-19 00:00:00
2318,2014-03-25 00:00:00,2020-02-28 00:00:00
2319,2014-04-04 00:00:00,2020-03-13 00:00:00
2320,2014-04-05 00:00:00,2020-01-15 00:00:00
2321,2014-04-05 00:00:00,2020-02-28 00:00:00
2322,2014-04-05 00:00:00,2020-03-11 00:00:00
2323,2014-04-11 00:00:00,2019-07-25 00:00:00
2324,2014-04-12 00:00:00,2020-03-07 00:00:00
2325,2014-04-18 00:00:00,2020-02-06 00:00:00
2326,2014-04-19 00:00:00,2019-03-04 00:00:00
2327,2014-04-23 00:00:00,2020-01-25 00:00:00
2328,2014-04-28 00:00:00,2019-12-16 00:00:00
2329,2014-04-29 00:00:00,2020-01-11 00:00:00
2330,2014-05-02 00:00:00,2020-03-09 00:00:00
2331,2014-05-03 00:00:00,2019-05-06 00:00:00
2332,2014-05-13 00:00:00,2019-08-09 00:00:00
2333,2014-05-18 00:00:00,2019-06-01 00:00:00
2334,2014-05-19 00:00:00,2019-11-07 00:00:00
2335,2014-05-20 00:00:00,2020-02-04 00:00:00
2336,2014-05-20 00:00:00,2019-12-06 00:00:00
2337,2014-05-23 00:00:00,2019-04-12 00:00:00
2338,2014-05-24 00:00:00,2020-03-12 00:00:00
2339,2014-05-27 00:00:00,2019-02-05 00:00:00
2340,2014-05-29 00:00:00,2020-03-17 00:00:00
2341,2014-06-03 00:00:00,2020-03-02 00:00:00
2342,2014-06-09 00:00:00,2019-06-29 00:00:00
2343,2014-06-10 00:00:00,2019-06-17 00:00:00
2344,2014-06-11 00:00:00,2019-11-26 00:00:00
2345,2014-06-16 00:00:00,2019-11-21 00:00:00
2346,2014-06-20 00:00:00,2020-03-13 00:00:00
2347,2014-06-21 00:00:00,2020-02-08 00:00:00
2348,2014-06-22 00:00:00,2020-03-13 00:00:00
2349,2014-06-23 00:00:00,2020-03-09 00:00:00
2350,2014-06-30 00:00:00,2020-02-27 00:00:00
2351,2014-07-03 00:00:00,2020-03-08 00:00:00
2352,2014-07-07 00:00:00,2019-11-16 00:00:00
2353,2014-07-10 00:00:00,2020-03-12 00:00:00
2354,2014-07-12 00:00:00,2020-03-12 00:00:00
2355,2014-07-13 00:00:00,2019-09-30 00:00:00
2356,2014-07-14 00:00:00,2020-02-13 00:00:00
2357,2014-07-14 00:00:00,2020-03-09 00:00:00
2358,2014-07-16 00:00:00,2020-03-12 00:00:00
2359,2014-07-18 00:00:00,2020-03-12 00:00:00
2360,2014-07-19 00:00:00,2019-05-09 00:00:00
2361,2014-07-19 00:00:00,2020-02-03 00:00:00
2362,2014-07-19 00:00:00,2020-02-16 00:00:00
2363,2014-07-21 00:00:00,2020-01-06 00:00:00
2364,2014-07-22 00:00:00,2020-03-14 00:00:00
2365,2014-07-22 00:00:00,2020-03-18 00:00:00
2366,2014-07-24 00:00:00,2020-03-06 00:00:00
2367,2014-07-28 00:00:00,2020-03-05 00:00:00
2368,2014-07-30 00:00:00,2020-03-12 00:00:00
2369,2014-08-01 00:00:00,2020-03-13 00:00:00
2370,2014-08-01 00:00:00,2019-08-31 00:00:00
2371,2014-08-02 00:00:00,2020-03-19 00:00:00
2372,2014-08-04 00:00:00,2019-02-09 00:00:00
2373,2014-08-05 00:00:00,2020-03-19 00:00:00
2374,2014-08-09 00:00:00,2020-03-13 00:00:00
2375,2014-08-11 00:00:00,2019-11-07 00:00:00
2376,2014-08-12 00:00:00,2019-08-12 00:00:00
2377,2014-08-18 00:00:00,2020-03-19 00:00:00
2378,2014-08-23 00:00:00,2020-03-04 00:00:00
2379,2014-08-25 00:00:00,2020-03-09 00:00:00
2380,2014-08-26 00:00:00,2020-03-16 00:00:00
2381,2014-08-30 00:00:00,2019-05-29 00:00:00
2382,2014-08-30 00:00:00,2020-03-14 00:00:00
2383,2014-08-31 00:00:00,2020-03-16 00:00:00
2384,2014-09-02 00:00:00,2019-11-29 00:00:00
2385,2014-09-04 00:00:00,2020-03-09 00:00:00
2386,2014-09-05 00:00:00,2019-01-19 00:00:00
2387,2014-09-06 00:00:00,2019-03-05 00:00:00
2388,2014-09-06 00:00:00,2020-03-16 00:00:00
2389,2014-09-08 00:00:00,2020-03-12 00:00:00
2390,2014-09-08 00:00:00,2019-06-03 00:00:00
2391,2014-09-09 00:00:00,2020-03-14 00:00:00
2392,2014-09-09 00:00:00,2020-03-12 00:00:00
2393,2014-09-09 00:00:00,2020-03-19 00:00:00
2394,2014-09-11 00:00:00,2020-03-12 00:00:00
2395,2014-09-11 00:00:00,2020-03-16 00:00:00
2396,2014-09-12 00:00:00,2020-02-29 00:00:00
2397,2014-09-17 00:00:00,2019-08-26 00:00:00
2398,2014-09-18 00:00:00,2020-02-26 00:00:00
2399,2014-09-19 00:00:00,2020-01-30 00:00:00
2400,2014-09-20 00:00:00,2020-03-16 00:00:00
2401,2014-09-20 00:00:00,2020-01-11 00:00:00
2402,2014-09-23 00:00:00,2020-03-14 00:00:00
2403,2014-09-25 00:00:00,2019-05-15 00:00:00
2404,2014-09-25 00:00:00,2020-01-23 00:00:00
2405,2014-09-29 00:00:00,2020-02-18 00:00:00
2406,2014-10-02 00:00:00,2020-03-12 00:00:00
2407,2014-10-04 00:00:00,2019-06-07 00:00:00
2408,2014-10-06 00:00:00,2019-04-10 00:00:00
2409,2014-10-14 00:00:00,2020-03-17 00:00:00
2410,2014-10-15 00:00:00,2019-03-11 00:00:00
2411,2014-10-17 00:00:00,2019-05-30 00:00:00
2412,2014-10-17 00:00:00,2020-01-31 00:00:00
2413,2014-10-17 00:00:00,2020-01-28 00:00:00
2414,2014-10-20 00:00:00,2019-09-30 00:00:00
2415,2014-10-20 00:00:00,2020-03-17 00:00:00
2416,2014-10-23 00:00:00,2020-01-07 00:00:00
2417,2014-10-23 00:00:00,2019-06-20 00:00:00
2418,2014-10-24 00:00:00,2019-08-05 00:00:00
2419,2014-10-27 00:00:00,2020-02-13 00:00:00
2420,2014-10-30 00:00:00,2020-03-16 00:00:00
2421,2014-10-30 00:00:00,2020-03-19 00:00:00
2422,2014-11-03 00:00:00,2019-10-06 00:00:00
2423,2014-11-14 00:00:00,2019-08-15 00:00:00
2424,2014-11-14 00:00:00,2020-03-06 00:00:00
2425,2014-11-17 00:00:00,2019-06-30 00:00:00
2426,2014-11-22 00:00:00,2020-03-05 00:00:00
2427,2014-11-22 00:00:00,2019-01-03 00:00:00
2428,2014-11-24 00:00:00,2019-07-29 00:00:00
2429,2014-12-03 00:00:00,2019-01-03 00:00:00
2430,2014-12-03 00:00:00,2020-02-27 00:00:00
2431,2014-12-06 00:00:00,2020-03-12 00:00:00
2432,2014-12-17 00:00:00,2020-03-12 00:00:00
2433,2014-12-19 00:00:00,2020-02-24 00:00:00
2434,2014-12-19 00:00:00,2019-11-20 00:00:00
2435,2014-12-26 00:00:00,2020-03-11 00:00:00
2436,2014-12-27 00:00:00,2020-01-31 00:00:00
2437,2014-12-29 00:00:00,2019-11-30 00:00:00
2438,2015-01-15 00:00:00,2020-02-27 00:00:00
2439,2015-01-17 00:00:00,2020-03-15 00:00:00
2440,2015-01-20 00:00:00,2019-10-05 00:00:00
2441,2015-01-22 00:00:00,2020-02-10 00:00:00
2442,2015-01-22 00:00:00,2019-12-12 00:00:00
2443,2015-01-24 00:00:00,2019-09-11 00:00:00
2444,2015-01-28 00:00:00,2020-03-17 00:00:00
2445,2015-01-31 00:00:00,2019-06-06 00:00:00
2446,2015-02-05 00:00:00,2020-01-07 00:00:00
2447,2015-02-20 00:00:00,2020-03-16 00:00:00
2448,2015-02-21 00:00:00,2020-02-11 00:00:00
2449,2015-03-06 00:00:00,2019-09-27 00:00:00
2450,2015-03-14 00:00:00,2020-01-22 00:00:00
2451,2015-03-16 00:00:00,2020-03-14 00:00:00
2452,2015-03-21 00:00:00,2019-06-28 00:00:00
2453,2015-03-28 00:00:00,2019-05-29 00:00:00
2454,2015-03-28 00:00:00,2019-11-19 00:00:00
2455,2015-03-31 00:00:00,2020-03-14 00:00:00
2456,2015-04-01 00:00:00,2019-01-22 00:00:00
2457,2015-04-06 00:00:00,2019-04-20 00:00:00
2458,2015-04-07 00:00:00,2019-01-04 00:00:00
2459,2015-04-09 00:00:00,2020-03-03 00:00:00
2460,2015-04-10 00:00:00,2019-04-01 00:00:00
2461,2015-04-11 00:00:00,2020-02-10 00:00:00
2462,2015-04-18 00:00:00,2019-05-20 00:00:00
2463,2015-04-21 00:00:00,2020-01-17 00:00:00
2464,2015-04-22 00:00:00,2019-02-08 00:00:00
2465,2015-04-24 00:00:00,2019-01-22 00:00:00
2466,2015-04-27 00:00:00,2020-03-16 00:00:00
2467,2015-04-29 00:00:00,2020-03-10 00:00:00
2468,2015-04-30 00:00:00,2020-01-02 00:00:00
2469,2015-05-02 00:00:00,2019-08-11 00:00:00
2470,2015-05-08 00:00:00,2019-05-08 00:00:00
2471,2015-05-13 00:00:00,2019-01-19 00:00:00
2472,2015-05-17 00:00:00,2020-03-05 00:00:00
2473,2015-05-19 00:00:00,2020-03-03 00:00:00
2474,2015-05-19 00:00:00,2019-06-12 00:00:00
2475,2015-05-21 00:00:00,2019-05-28 00:00:00
2476,2015-05-23 00:00:00,2019-11-16 00:00:00
2477,2015-05-27 00:00:00,2020-03-05 00:00:00
2478,2015-05-27 00:00:00,2019-12-17 00:00:00
2479,2015-05-28 00:00:00,2019-03-18 00:00:00
2480,2015-06-01 00:00:00,2019-04-19 00:00:00
2481,2015-06-01 00:00:00,2020-02-04 00:00:00
2482,2015-06-03 00:00:00,2019-12-07 00:00:00
2483,2015-06-03 00:00:00,2020-03-13 00:00:00
2484,2015-06-08 00:00:00,2020-02-19 00:00:00
2485,2015-06-12 00:00:00,2020-01-09 00:00:00
2486,2015-06-12 00:00:00,2020-03-19 00:00:00
2487,2015-06-15 00:00:00,2020-02-25 00:00:00
2488,2015-06-19 00:00:00,2019-12-30 00:00:00
2489,2015-06-20 00:00:00,2020-02-22 00:00:00
2490,2015-06-23 00:00:00,2019-04-13 00:00:00
2491,2015-06-27 00:00:00,2020-03-06 00:00:00
2492,2015-06-29 00:00:00,2020-03-09 00:00:00
2493,2015-06-30 00:00:00,2020-01-04 00:00:00
2494,2015-07-02 00:00:00,2019-08-07 00:00:00
2495,2015-07-02 00:00:00,2019-08-17 00:00:00
2496,2015-07-02 00:00:00,2020-03-05 00:00:00
2497,2015-07-05 00:00:00,2019-09-25 00:00:00
2498,2015-07-16 00:00:00,2020-02-21 00:00:00
2499,2015-07-16 00:00:00,2020-02-05 00:00:00
2500,2015-07-17 00:00:00,2019-04-29 00:00:00
2501,2015-07-20 00:00:00,2020-03-02 00:00:00
2502,2015-07-25 00:00:00,2020-03-17 00:00:00
2503,2015-07-25 00:00:00,2019-05-09 00:00:00
2504,2015-07-30 00:00:00,2020-02-19 00:00:00
2505,2015-08-01 00:00:00,2020-02-24 00:00:00
2506,2015-08-02 00:00:00,2020-01-06 00:00:00
2507,2015-08-05 00:00:00,2019-10-28 00:00:00
2508,2015-08-11 00:00:00,2020-03-14 00:00:00
2509,2015-08-17 00:00:00,2019-06-25 00:00:00
2510,2015-08-18 00:00:00,2020-03-09 00:00:00
2511,2015-08-20 00:00:00,2019-10-22 00:00:00
2512,2015-08-20 00:00:00,2019-07-12 00:00:00
2513,2015-08-27 00:00:00,2019-03-14 00:00:00
2514,2015-08-29 00:00:00,2019-08-03 00:00:00
2515,2015-09-01 00:00:00,2020-03-13 00:00:00
2516,2015-09-09 00:00:00,2020-03-19 00:00:00
2517,2015-09-09 00:00:00,2019-05-13 00:00:00
2518,2015-09-10 00:00:00,2019-08-08 00:00:00
2519,2015-09-10 00:00:00,2020-03-06 00:00:00
2520,2015-09-15 00:00:00,2020-03-06 00:00:00
2521,2015-09-18 00:00:00,2020-03-17 00:00:00
2522,2015-09-18 00:00:00,2020-02-29 00:00:00
2523,2015-09-20 00:00:00,2019-12-13 00:00:00
2524,2015-09-21 00:00:00,2020-03-10 00:00:00
2525,2015-09-26 00:00:00,2019-12-21 00:00:00
2526,2015-09-26 00:00:00,2019-09-03 00:00:00
2527,2015-09-26 00:00:00,2019-10-23 00:00:00
2528,2015-09-30 00:00:00,2019-05-14 00:00:00
2529,2015-10-03 00:00:00,2019-08-12 00:00:00
2530,2015-10-09 00:00:00,2019-10-23 00:00:00
2531,2015-10-10 00:00:00,2020-03-15 00:00:00
2532,2015-10-20 00:00:00,2020-02-15 00:00:00
2533,2015-10-20 00:00:00,2019-10-14 00:00:00
2534,2015-10-21 00:00:00,2020-01-22 00:00:00
2535,2015-10-21 00:00:00,2019-11-07 00:00:00
2536,2015-10-23 00:00:00,2019-05-09 00:00:00
2537,2015-10-26 00:00:00,2020-03-03 00:00:00
2538,2015-10-26 00:00:00,2020-02-18 00:00:00
2539,2015-10-26 00:00:00,2019-05-07 00:00:00
2540,2015-10-30 00:00:00,2020-03-16 00:00:00
2541,2015-10-30 00:00:00,2019-08-02 00:00:00
2542,2015-11-02 00:00:00,2019-08-09 00:00:00
2543,2015-11-04 00:00:00,2020-02-28 00:00:00
2544,2015-11-05 00:00:00,2020-03-13 00:00:00
2545,2015-11-06 00:00:00,2019-08-28 00:00:00
2546,2015-11-07 00:00:00,2020-03-07 00:00:00
2547,2015-11-12 00:00:00,2020-02-18 00:00:00
2548,2015-11-14 00:00:00,2020-03-12 00:00:00
2549,2015-11-14 00:00:00,2020-03-09 00:00:00
2550,2015-11-19 00:00:00,2020-02-29 00:00:00
2551,2015-11-20 00:00:00,2019-09-20 00:00:00
2552,2015-11-20 00:00:00,2019-03-22 00:00:00
2553,2015-12-04 00:00:00,2020-03-19 00:00:00
2554,2015-12-05 00:00:00,2019-12-26 00:00:00
2555,2015-12-13 00:00:00,2020-03-08 00:00:00
2556,2015-12-18 00:00:00,2020-03-02 00:00:00
2557,2015-12-21 00:00:00,2020-01-27 00:00:00
2558,2015-12-22 00:00:00,2019-12-26 00:00:00
